Product Name,Product Price (EUR),Product Link,Description,Reviews
BRIMNES,359.0,https://www.ikea.com/at/de/p/brimnes-bettgestell-mit-schubladen-weiss-leirsund-s99019661/,"BRIMNES Bettgestell mit Schubladen - weiß/Leirsund 140x200 cm. Unter dem Bett verbirgt sich ein großer Stauraum in Form von 4 großen Bettkästen. Ideal zum Verwahren von Decken, Kissen und Bettwäsche. Durch verstellbare Bettseiten können Matratzen in verschiedenen Stärken verwendet werden.","Karoline: 1 stars - Ich habe das Bett nun zwei Jahre und ich schmeiß es nun endgültig raus. Dieses Möbelstück fällt nach und nach auseinander, kracht und quietscht bei jeder Bewegung. Dabei möchte ich mir gar nicht vorstellen was passiert wenn man was anderes in dem Bett macht, außer schlafen, oder wenn Personen darin liegen, die mehr als 50 Kilo wiegen. 
Unglaublicher Schrott dieses Bett.; Sepp: 1 stars - Leider bereits nach einem Jahr kaputt.; Dagobert: 1 stars - Leider mangelhaftes Design, wodurch die Seitenteile an manchen Stellen deutlich überbelastet werden und der Pressspan ausbricht. Lebensdauer vlt 1-2 Jahre daher weder ökologisch noch ökonomisch nachhaltig.; Tanja: 5 stars - Tolles Bett; Antonella: 5 stars - Das Bett sieht super aus und die Laden sind sehr praktisch um allerlei zu verstauen!; Antonella: 5 stars - Top Qualität für diesen Preis; Antonella: 5 stars - Die Schubladensind groß und sehr geräümig.; Antonella: 1 stars - So schlechte produkt habe ich nie gekauft! Am 28.09.2019 gekauft und Heute 03.11.2019 Bett ist Kaputt . So eine Frechheit ! Lattenrost Halterung ist gebrochen bzw komplett mit schrauben und Spannholz Reste rausgegangen ! Leider Reparatur ist nicht mehr möglich ,weil nach dem das Lattenrost und Matratzen gestürzt sind bestehende Lade beide von Rechte seite auch Kaputt . Schade um die 200 € was ich nur für Bettgestell gegeben habe . Was ist das von eine kvalitet was nur 6 Wochen dauert ????? Von ganzen Wutt haben wir Rest von Bettgestell zerlegt und schauen wir das wir andere kaufen .Auf jeden fall in eine andere Geschäft und nicht gleiche. Das ich das bei Ikea Reklamiere muss ich die ganze Bettreste wieder schleppen und Antwort von Ikea heißt sicher wir haben nicht richtig Montiert . Das sind immer antworten von denen ,egal welche Geschäft.; Antonella: 2 stars - Habe das Bett seit 2014 und 2 Jahre später begannen die Probleme: Der Rahmen biegt sich bei Belastung nach außen und die Matratze rutscht samt Lattenrost nach unten. Sehr toll wenn man nachts abstürzt. Verschiedene Stabilisierungsversuche haben nichts gebracht und heute Früh ist eine Seitenwand endgültig gebrochen. Das nervige Scheppern der Metallschienen bei jedem Umdrehen kann ich auch bestätigen. Vielleicht habe ich eine zu schwere Matratze bzw. bin ich auch selbst etwas schwerer, aber ich denke Betten sollten schon eine gewisse Belastung aushalten... Nach nur 5 Jahren ist es reif für den Sperrmüll und das finde ich verschwenderisch, lieber etwas mehr in einen massiven Bettrahmen investieren und dafür 20 Jahre haben.; Antonella: 4 stars - Nachdem ich tolle Erfahrungen mit dem Brimnes Tagesbett gemacht hatte, entschied ich mich auch in meiner neuen Wohnung für ein Brimnes - diesmal allerdings in der etwas großzügigeren 140er Größe. Der Stauraum ist genial, staubgeschützt und man erspart sich einiges an Kastln für Wäsche und Co die nur den Raum zustellen.  Das Aufbauen war machbar (ich habe es sogar allein geschafft), aber die Schraubenqualität ist eine Katastrophe. Die Gewinde sind sofort Brei, sobald man den (wohlgemerkt IKEA) Akku-Schrauber anlegt, selbst mit dem Handschraubenzieher darf man nicht zu fest rangehen. Ich konnte den Aufbau daher nicht an einem Tag fertigstellen, sondern musste zurück zu IKEA pilgern, neue Schrauben holen und dann bei Verwandten übernachten, da das Bett nicht wie geplant fertig wurde. Also am besten gleich eine Handvoll Reserveschrauben von IKEA mitnehmen, oder noch besser, sie durch bessere Qualität aus dem Baumarkt ersetzen.  Nun, da das Bett endlich steht, bin ich jedoch sehr zufrieden. Man schläft wunderbar und es ist schlicht und praktisch.; Antonella: 2 stars - Dieses Bett habe ich im Herbst 2014 gekauft. Positives: Der Stauraum in den Schubladen ist echt großartig. Die Höhe erleichtert das Aufstehen ungemein. Auch fällt man nicht so schnell ins Bett hinein. Negatives: Allerdings fiel mir schon recht bald auf, dass die Querstreben aus Metall einen richtigen Lärm machen und es wird nun immer schlimmer. Oft wenn ich mich in der Nacht drehe, wache ich auf weil der Lattenrost wohl an diesen Querstreben aufliegt und diese dann mitbewegt. Ich weiß nicht ob es ratsam ist diese Querstreben zu entfernen, da vielleicht die Stabilität des Bettes leidet. Ich habe bereits den Kontakt zu IKEA per Mail letzte Woche aufgenommen, warte noch auf eine Rückmeldung.; Antonella: 5 stars - Super ist vor allem die Idee mit den Schubladen um dort zusätzlich die Bettwäsche und etc. zu verstauen. Es ist super Bequem und vor allem gefällt mir, dass es so hoch ist. Mehrmaliges Übersiedeln funktioniert leider nicht so gut, aber es ist einfach ein hingucker, vor allem mit dem Kopfteil, dass man extra dazu nehmen kann.; Antonella: 5 stars - Das Bett ist einfach schön, hoch; was mir sehr gefällt und gut für die Haltung ist, leicht zu verschieben, was die Reinigung (ZB saugen) rundherum sehr einfach macht und sehr praktisch, durch die geräumigen.Schubladen. Das Bett ist sehr stabil; mit einer guten Matratze ist es spitze; vor allem auch im Preis.; Antonella: 5 stars - Das Bett ist hoch! Was ich schonmal sehr wichtig finde, da ich hohe Betten optisch als auch von der Bequemlichkeit her liebe. Die Laden sind groß und praktisch. Oft hat man dann doch hässliche Aufbewahrungsboxen unter einem Bett, hier ist das gleich mit Laden gelöst. Ich finde es super, dass keine Rückwand vorhanden ist, so hat man gestalterisch die Möglichkeit selber zu entscheiden, was man gerne hätte. Ich habe mir einfach selber eine Rückwand mit Polsterung gebaut. Und vom Preis her auch noch sehr günstig!"
TÄLLÅSEN,249.0,https://www.ikea.com/at/de/p/taellasen-bettgestell-gepolstert-kulsta-graugruen-70538926/,"TÄLLÅSEN Bettgestell, gepolstert - Kulsta graugrün 160x200 cm. Das klare und robuste Design mit durchdachten Details verleiht dem gepolsterten TÄLLÅSEN Bettgestell einen modernen Look, der leicht mit anderen Schlafzimmermöbeln zu kombinieren ist. Inkl. Mittelbalken.",
HEMNES,539.0,https://www.ikea.com/at/de/p/hemnes-bettgestell-weiss-gebeizt-leirsund-s99019798/,HEMNES Bettgestell - weiß gebeizt/Leirsund 180x200 cm. Das hohe Kopfteil macht das Sitzen im Bett besonders bequem - mit ein paar Kissen im Rücken wirds richtig gemütlich beim Lesen oder Fernsehen. Rundum bestens verarbeitet. Warum sollte es also nicht als Blickfang mitten im Raum stehen?,"Ines: 5 stars - Für alle, die nach Lottas tollem Bett suchen, das ist genau das, welches sie hat. Es ist so ein cooles und schönes Bett. Kanns nur empfehlen!; Gerhard: 5 stars - Top-Produkt zum fairen Preis.; Antonella: 3 stars - Aufbau und Qualität des Bettes kann man nicht ankreiden, aber durch die Verstrebungen unter der dem Lattenrost hört man jede Bewegung und es knarzt furchtbar. Man kann sich nicht umdrehen, ohne jemanden aufzuwecken. Entfernt man die Metallstreben, beginnt das Holz zu brechen.; Antonella: 2 stars - Wir haben das Bett nun 2 Jahre. Das Bett ist optisch schön, aber knarrt bei jeder Bewegung. Nachziehen der Schrauben half nicht. Würde es bestimmt nicht wieder kaufen.; Antonella: 5 stars - Habe das Bett für meine Tochter 15 Jahre gekauft. Sie ist so glücklich mit der Größe des Bettes. Endlich können Freundinnen und ihr kleiner Bruder bei ihr schlafen. Sehr zufrieden!!!; Verifizierter Kauf: 5 stars - Echt edel, leicht zum Aufbauen und sieht edel aus!; Antonella: 2 stars - Ich habe schon sehr viele Ikea Produkte aufgebaut aber der Aufbau dieses Bettes gestaltet sich als sehr mühsam- eine Seite ist außerdem etwas verkratzt..würde ich nicht wieder kaufen; Antonella: 4 stars - Ich habe das weiße Bett mit 140 cm Breite gekauft. Der Aufbau ist kinderleicht, dauert halt was es dauert, aber alles leicht verständlich. Was mich etwas irriert hat: die Metallverstrebungen zu den Metallseitenschienen hängen lose an den kleinen Schrauben. Welchen Sinn sollte das haben? Ich hoffe, dass das Bett ohne Stützfuß auch lange hält ;) Mein Bett knirscht NICHT, ich kann diese Kritik anderer Benutzer nicht nachvollziehen. Ich habe die Schrauben von vornherein bombenfest gezogen und auch darauf geachtet, dass die Holzstiftverbindungen der Seitenteile mit Kopf- und Fußteil wirklich ganz drinnen sind. Ich bin bis jetzt sehr zufrieden mit dem guten Stück."
LILLFJÄLLET,1197.0,https://www.ikea.com/at/de/p/lillfjaellet-boxspringbett-valevag-fest-mittelfest-tuddal-tibbleby-beige-s79555209/,"LILLFJÄLLET Boxspringbett - Valevåg fest/mittelfest/Tuddal Tibbleby beige 160x200 cm. Das leicht abgeschrägte Kopfteil ist mit abnehmbaren, gepolsterten Kissen ausgestattet, die das Bett besonders bequem und gemütlich machen. Die robusten Beine aus Eichenholz runden den Look ab.",
IDANÄS,899.0,https://www.ikea.com/at/de/p/idanaes-bettgestell-gepolstert-mit-aufbew-gunnared-dunkelgrau-80458976/,IDANÄS Bettgestell gepolstert mit Aufbew. - Gunnared dunkelgrau 180x200 cm. Im Stauraum unter der Liegefläche kannst du von Decken und Kissen bis Winter-/Sommerkleidung alles Mögliche unterbringen. Oder das Bügelbrett vielleicht? Matratze und Bettzeug separat erhältlich.,Thomas: 5 stars - heimelige Wohlfühloase
TUFJORD,499.0,https://www.ikea.com/at/de/p/tufjord-bettgestell-gepolstert-tallmyra-schwarzblau-20572499/,"TUFJORD Bettgestell, gepolstert - Tallmyra schwarzblau 160x200 cm. Das geschwungene Kopfteil ist besonders bequem beim ausgedehnten Kuscheln und Faulenzen im Bett. Das ist Entspannung pur. Das bezogene Kopfteil ist superbequem, ideal zum Lesen oder ein ausgedehntes Frühstück im Bett.",
IDANÄS,449.0,https://www.ikea.com/at/de/p/idanaes-bettgestell-gepolstert-gunnared-dunkelgrau-20458941/,"IDANÄS Bettgestell, gepolstert - Gunnared dunkelgrau 160x200 cm. Das gepolsterte IDANÄS Bettgestell hat ein dickes, schräg abfallendes Kopfteil, das den Rücken bequem stützt – ideal für den faulen Sonntagmorgen und lange Abende, an denen du im Bett eine Zeitung oder ein spannendes Buch liest.","Tamara: 1 stars - Dünne, billigste Holzbretter, die man selbst mit den Stoffelementen umspannt. So schön das Bett auch ist, für einen erholsamen Schlaf  ist es ungeeignet. Haben es seit etwa 3 Monaten, mittlerweile durch bessere Lattenroste aufgepeppt, weil das angeblich gegen das Knarren hilft, aber Irrtum! Das Bett knarrt und kracht seit der ersten Nacht und gefühlsmäßig wird es jede Nacht schlimmer! Liegt bestimmt an der miesen Qualität. So ein katastrophaler Bettkauf ist mir noch vorher in meinem Leben passiert.; Alan: 1 stars - Yet another example of Ikea's poor quality control. 2 out of 4 steel corner joint came so crooked the bed can not be completed. Ikea in Vösedorf of course does not have a spare part so the outcome is looking a semi-completed bed which can not be used for 5-7 working days until the new spare part arrives. Thank you Ikea; Zsuzsanna: 5 stars - Schaut edel aus"
SONGESAND,179.0,https://www.ikea.com/at/de/p/songesand-bettgestell-weiss-s39241225/,SONGESAND Bettgestell - weiß 140x200 cm. Dieses klassische Bettgestell wird mit den Textilien und den Schlafzimmermöbeln deiner Wahl großartig zur Wirkung kommen. Besonders harmonisch ist eine Kombination mit weiteren Produkten aus der SONGESAND Serie.,"Petra: 5 stars - Sehr robustes hübsches Bett einfach zusammen zu bauen einfach schön; Ekaterina: 2 stars - Nach 1 Jahr knarzt und quietscht bei jeder kleinsten Bewegung . Erholsamer Schlaf nicht möglich. ; Ekaterina: 5 stars - Das Bett ist stabil, knarrt nicht und passt in jede Einrichtung , da neutral. Absolute Empfehlung.; Edi Merx: 5 stars - stilvolles, schönes Bett zum günstigen Preis; Verifizierter Kauf: 5 stars - Schnell aufzubauen, günstig aber gut, massiv, auch nach 2 Monaten nix zu bemängeln"
BRIMNES,579.0,https://www.ikea.com/at/de/p/brimnes-bettgestell-kopfteil-und-schublade-weiss-leirsund-s59157471/,"BRIMNES Bettgestell, Kopfteil und Schublade - weiß/Leirsund 180x200 cm. Alles ist griffbereit bei diesem Kopfteil mit integrierter Ablage. Unter dem Bett verbirgt sich ein großer Stauraum in Form von 4 großen Bettkästen. Ideal zum Verwahren von Decken, Kissen und Bettwäsche.","Robert: 5 stars - Tolle Qualität; Antonella: 5 stars - Hier stimmt alles: Design, leichtes Zusammenbauen und tolle Funktionalität. Besser gehts nicht!; Antonella: 5 stars - Wir haben das Bett+Headset vor nicht allzu langer Zeit gekauft, da unser altes Bett (teures Boxspringbett!) seinen Geist langsam aufgegeben hat. Wir müssen echt sagen, dass dieses Bett mit unserem alten super mithalten kann! Auch das Headset hat für unseren Kater eine tolle Liegefläche und seitlichen Stauraum.; Antonella: 5 stars - Wir sind sehr zufrieden..; Antonella: 4 stars - Haben gestern das Bettgestell mit Kopfteil gekauft. Es ist super praktisch und sieht noch dazu toll aus! Das einzige, was ich nicht verstehe ist, warum die Matratzen von Euch (2x HÖVÅG 200x90) nicht ganz genau rein passen. Es ist in der Mitte ein Zwischenraum von ca. 3 cm Kann mir jemand sagen, woran das liegt bzw. was ich dagegen machen kann? Danke!; Antonella: 5 stars - Wirklich sehr tolles Bett mit ganz viel Stauraum!; Antonella: 5 stars - Ich liebe dieses Bett! Kann es nur weiterempfehlen. Tolles Design und viel Stauraum! Tolle Höhe!"
MALM,489.0,https://www.ikea.com/at/de/p/malm-bettgestell-hoch-mit-4-schubladen-blau-leirsund-s09559946/,"MALM Bettgestell hoch mit 4 Schubladen - blau/Leirsund 160x200 cm. Unter dem Bett verbirgt sich ein großer Stauraum in Form von 4 großen Bettkästen. Ideal zum Verwahren von Decken, Kissen und Bettwäsche. Dank der Rollen an der Unterseite einfach hervorzuziehen.","Sarah: 3 stars - Haben das Bett aufgebaut, beim ersten Probeliegen super enttäuscht, da das Bett bei jeder noch so kleinen Bewegung unglaublich laut geknarrt und gemurrt hat. Am Lattenrost kann es nicht liegen, habe das Brimnesbett an meinem Nebenwohnsitz, da gibts keine Geräusche. die Schubladen sind super stabil. Alles in allem hätte ich mich in Nachhinein gesehen für ein anderes Bett entschieden. ; Susanne: 4 stars - Liebes IKEA-Team. Ich mag das Malm Bett mit den Schubladen sehr, aber leider gibt es keine passende Alternative zu den dazugehörigen Nachtkästchen. Würde ich die aus der Malm Serie verwenden, könnte ich 2 Schubladen des Bettes nicht mehr öffnen. Vielleicht wäre es gut, eine Alternative anzubieten. (möglicherweise nur mit 1 Schublade und hängend) Ich wäre auch schon auf die Idee gekommen, stattdessen ein Kallax zu benutzen mit Schubladeneinsatz, nur leider ist der einzelne in schwarzbraun nicht erhältlich, so muss ich mir nun etwas anderes einfallen lassen. Das finde ich etwas schade. Das Bett hätte ansonsten 5 Sterne verdient.; Antonella: 5 stars - Ich habe mir nun das 180x200 Modell gekauft, hatte breites davor das 160x200 Modell. Ich bin super zufrieden mit dem Bett, auch die Schubladen sind sehr praktisch, Die Optik vom Bett ist sehr schön. Es ist stabil und leise. Einzig den Lattenrost habe ich zurückgegeben, die IKEA Lattenroste sind mir alle viel zu weich, ich habe mir fixe Lattenrost-Bretter gekauft, damit entspricht das Malm Bett nun allem, was ich mir vorstelle.; Antonella: 5 stars - hatte dieses Bett schon in meinem Jugend Zimmer. War von der Schlichtheit des Designs und der Qualität so begeistert, dass es nun in unserem neuen Haus auch nicht fehlen durfte.; Antonella: 5 stars - Alle Möbeln sind Fünstig und super Auswahl; Antonella: 5 stars - Gefällt nach wie vor, Sehr pflegeleicht; Antonella: 4 stars - Vor einigen Monaten habe ich das Bett gekauft und bin sehr zufrieden. Einziger Nachteil ich habe keine Kisten bei Ikea gefunden, die in die Schubladen passen.; Antonella: 2 stars - Grundsätzlich ein schönes Bett, welches Dank der Schubladen auch in einem kleinen Schlafzimmer wertvollen Stauraum bietet. Ich hatte auch schon das (niedrige) Vorgängermodell und war damit sehr zufrieden. Leider bin ich diesmal von der Produktqualität sehr enttäuscht. Die Kante am Kopfende ging schon nach wenigen Monaten auseinander, obwohl das Bett weder an einer Heizung steht noch in einem Raum mit hoher Luftfeuchtigkeit. Nach Reklamation bei Ikea vor Ort wurde das Kopfteil - in bewährter guter Ikea Manier - anstandslos ausgetauscht. Nach nicht einmal 2 Monaten zeigt sich aber leider beim neuen - ausgetauschten - Kopfteil dasselbe Problem. Dies wurde mit Fotos dokumentiert und wiederum in der Ikea-Filiale reklamiert. Dort wurde ein erneuter Austausch angeboten. Über Befragen, wie dies nach so kurzer Zeit schon wieder sein können und ob eventuell eine Produktfehler vorliegt, wurde entgegnet, dass bei einem Produkt in dieser Preisklasse nicht mehr erwarten werden könne. Das sehe ich anders! Selbstverständlich ist mir klar, dass Ikea Möbel zu einem sehr attraktiven Preis anbietet. Das ein solches Bett vielleicht nicht 5x ohne Spuren/Schäden auf- und abgebaut werden kann und nach 5-10 Jahren Gebrauchserscheinungen auftreten, ist verständlich und durchaus legitim. Eine derart kurze Lebensdauer ist aber nicht zu rechtfertigen - auch nicht mit einem günstigen Preis. Nun bleibt mir also nur die Wahl das Kopfteil alle paar Monate auszutauschen (was natürlich auch mit einem gewissen Aufwand verbunden ist) oder mich damit abzufinden, dass beim relativ neuen Bett bereits die Kanten aufgehen und es nicht mehr hübsch anzusehen ist. Schade!; Antonella: 5 stars - Sehr stabil, selbst nach einem Umzug und wiederaufbau immer noch sehr stabil. Praktische Schubläden; Antonella: 5 stars - sehr stabil, zu zweit leicht aufzubauen, schöne Farbe, würde es immer wieder kaufe; Antonella: 5 stars - Aufbau zu zweit ok, stabil, geräuscharm, bin sehr zufrieden."
NORDLI,679.0,https://www.ikea.com/at/de/p/nordli-bettgestell-mit-kopfteil-und-aufb-weiss-s99241425/,"NORDLI Bettgestell mit Kopfteil und Aufb. - weiß 180x200 cm. Unter dem Bett verbirgt sich ein großer Stauraum in Form von 6 großen Bettkästen. Ideal zum Verwahren von Decken, Kissen und Bettwäsche. Die Schubladen schließen sich langsam, sanft und geräuschlos.","Verifizierter Kauf: 5 stars - Ich bin sehr zufrieden,Lieferung pünktlich; Antonella: 5 stars - Wir haben uns vor einigen Wochen für dieses Bett entschieden und könnten nicht glücklicher sein! Alleine der Aufbau war ein Traum und super fun ^~^ Das Bett bietet ausreichend Platz für 6 Schubladen, zwei Katzen, einen Hund und uns beide! Noch dazu haben wir aus dem Kopfteil eine Polaroid Foto Wand mit LEDs gemacht. Unser Zimmer ist nun mit der gesamten Nordli Reihe eingerichtet, einfach wunderschön!; Antonella: 5 stars - einfach super sehr zufrieden!; Antonella: 5 stars - Gutes Produkt sehr funktionell mit den schubladen viel stauraum"
IDANÄS,609.0,https://www.ikea.com/at/de/p/idanaes-bettgestell-weiss-leirsund-s69392213/,"IDANÄS Bettgestell - weiß/Leirsund 180x200 cm. Das Bett hat eine stabile und robuste Konstruktion, sodass du es viele Jahre nutzen kannst. Unter dem Bettgestell lässt sich leicht staubsaugen, um den Bereich sauber und staubfrei zu halten. Matratze und Bettzeug separat erhältlich.",Andreea: 5 stars - Toll; Claudia: 5 stars - Das Bett kracht und wackelt nicht. Die Höhe zum Einsteigen ist optimal.
GJÖRA,299.0,https://www.ikea.com/at/de/p/gjoera-bettgestell-birke-s19156303/,"GJÖRA Bettgestell - Birke 140x200 cm. Das robuste massive Birkenholz ist ein lebendiges Naturmaterial - durch seine Varianten in Maserung, Farbe und Struktur wirkt jedes Stück einmalig. Rundum bestens verarbeitet. Warum sollte es also nicht als Blickfang mitten im Raum stehen?","Ágnes: 5 stars - Schaut schön aus, sehr gute Qualität."
VALEVÅG,399.0,https://www.ikea.com/at/de/p/valevag-taschenfederkernmatratze-fest-hellblau-20470009/,"VALEVÅG Taschenfederkernmatratze - fest/hellblau 180x200 cm. Eine traumhafte Kombination aus Liegekomfort und Unterstützung mit Komfortzonen und Taschenfedern, die deinen Schlaf verbessern. Eine dicke Schicht aus Schaumstoff sorgt für zusätzliche Weichheit.","Christian: 3 stars - Man kann zwar den Bezug mit einem Reißverschluss abziehen.. aber man darf den Bezug nicht waschen laut Ikea. Reißverschluss reist nach einem mal aus. Angeblich 10 Jahre Garantie - auf was? Also nicht auf den Reisverschluss nicht auf das Material das reißt... dafür gibt es keine Garantie... dass sie sich nicht plötzlich in Luft auflöst - vielleicht ist das die 10 Jahres Garantie :-) ; Elisabeth: 1 stars - Extrem schlechte Qualität. Nach einem jahr liegekulen (bei 60kg). Habe massive Rückenschmerzen seit dieser matratze, wache mehrmals nachts auf vor schmerzen. Horror!! Nicht kaufen!!; Robert: 1 stars - Gut angefangen, schlecht und vor allem schnell geendet. Nach etwa 6 Monaten bildeten sich erste Kulen - 1 Jahr später betrug die Kule 3cm tiefe! Und das bei 70kg und 55kg. Das darf nicht sein. Die nächste Matratze wird keine von Ikea - auch wenn wir Ikea lieben - nur eben nicht die Matratzen.; Isabella: 1 stars - Wie ich durch viele andere Rezensionen nun feststellen musste, bin ich leider nicht die einzige welche massive Rückenschmerzen von dieser Matratze bekommt. Ich hatte das Vorgängermodell dieser Matratze weshalb ich mich wieder für die selbe Härte + Form entschied. Sie war sehr angenehm. Nach ca. einem Jahr hatte ich nach dem Schlaf immer sehr starke Rückenschmerzen. Nach physiotherapeutischen Behandlungen wurde nun klar, dass es an der Matratze lag die sich komplett durchgehangen hat. Und das nur ein Jahr später! Sehr schade darum. Die Langlebigkeit des Vorgängermodells war deutlich höher. ; Zoran: 4 stars - 👍; Anna: 3 stars - Die Matratze ist auch nach 14 Tagen nur 155cm breit und 195cm lang?? Wirklich sehr komisch. Wie auch immer, sie ist sehr bequem.; Alexandra: 1 stars - Die ersten Monate war der Schlaf auf den Matratzen wirklich in Ordnung. Nach ca. einem halben Jahr begannen die Rückenschmerzen, erst bei meinem Partner, dann auch bei mir. Nach knapp einem Jahr schon wieder Matratzen wechseln: das ist nicht nur enttäuschend :-(; Ulrich: 1 stars - Wie schon in so vielen Kommentaren beschrieben, muss auch ich berichten, dass diese Matratze nach spätestens einem Jahr vollkommen durchhängt, und bei mir sogar extreme Rückenschmerzen im Lendenbereich ausgelöst hat.
Liebe Fa. IKEA - nehmt dieses Produkt raus - es ist eine Zumutung für den Kunden, so eine qualitativ schlechte Matratze überhaupt angeboten zu bekommen und auch trotzt endlosen negativen Bewertungen immer noch im Verkauf zu belassen!; Natascha: 5 stars - Sehr tolle Matratze; Lisa: 1 stars - Ich habe diese Matratze vor ca. einem Jahr gekauft und die ersten 2-3 Monate habe ich ganz gut darauf geschlafen, danach hat sie immer mehr nachgegeben. Hängt in der Mitte durch, man sinkt weit ein, definitiv keine harte Matratze (obwohl ich die harte Version gekauft habe). Längeres Liegen auf dieser Matratze verursacht Rückenschmerzen, auch wenn man vorher keine hatte. Nicht zu empfehlen!; Lisa: 1 stars - Ich habe mir die Matratze für unsere Ferienwohnung zugelegt, da ich mir vor etwa 7 bis 8 Jahren eine feste Federkernmatratze bei IKEA gekauft habe, mit der ich bis heute zufrieden bin. Leider ist die Qualität im direkten Vergleich enttäuschend. Die Matratze ist vom ersten Tag an weich, man sinkt tief ein und es bildet sich auch bei sporadischem Gebrauch rasch eine Mulde. Ich kann jedem, der eine feste Matratze erwartet, nur vom Kauf abraten.; Alexander: 2 stars - Ich habe die Matratze seit genau 1 Jahr. Ein Physio Therapeut der bei Ikea in der Bettabteilung arbeitete suchte dieses Modell mit mir gemeinsam aus. Es sollte die Version Hart sein um Kuhlen und Einsinken bei LWS Schmerzen zu verhindern. Ich muss sagen die ersten 6 Monate war es ein Traum. Ich hatte überhaupt keine Schmerzen mehr nach dem Aufstehen. Doch dann wurde es immer schlechter obwohl ich die Matratze gedreht hab - nicht gewendet da das nicht möglich ist. Ab dem 10 bzw. 11 Monat ist es nun unerträglich und die Matratze hat Kuhlen und sinkt in der Mitte komplett durch und das bei unter 80 KG; Ekaterina: 1 stars - In den ersten 3 Monaten angenehm, danach hat sich leider eine Mulde in der Mitte gebildet , die Matratze ist zu einer Hängematte geworden; Philipp: 1 stars - Hab diese Matratze gekauft weil meine alte Matratze eine Tiefe Mulde in der Mitte hatte. Die neue ausgepackt, aufgelegt, 2 tage ohne Belastung entfalten lassen und siehe da: 2 MULDEN. die Ränder und die Mitte sind verstärkt und recht hart, die Zwischenräume sind seit Tag eins Gruben. Nach 3 Monaten Testschlafen wurden diese Mulden sogar noch schlimmer!

Weiter Fakten: 
 - Matratze nur einseitig nutzbar, die oberseite hat einen extra Schaumstoff der ziemlich weich ist
 - Auspacken und und auflegen war leicht (alleine möglich)
 - Kein Geruch

Absolute Finger-Weg-Empfehlung! Selbst 1 Stern ist zu viel.; Klaus: 1 stars - Meine Matratze hat nach wenigen Monaten eine Kuhle in der Mitte gebildet und es fühlt sich an, als würde ich in einer Hängematte liegen. Das ist ein Graus für meinen Rücken und ich bin sehr enttäuscht von diesem Kauf. Nicht zu empfehlen.; Erika: 5 stars - Nach der Umgewöhnung war es wirklich eine gute Entscheidung.; Romina: 1 stars - Für mich viel zu hart, unglaublich schwer (falls man die Matratze mal drehen will) und den Bezug kann man nicht abziehen, um ihn zu waschen!; Moritz: 2 stars - die Matratze (fest) ist schon ganz bequem, nach langem hin und her hab ich mich deshalb auch für sie entschieden, da sie für mich als Seitenschläfer am besten schien. (im Store)
zuhause musste ich leider feststellen, dass durch die federn ein Resonanzkörper- Effekt entsteht. 
als Seitenschläfer, also mit einem Ohr ""auf"" der Matratze (klar ist ein Polster dazwischen) lieg ich nun auf einem riesen ""Geräusch-Leiter"". Es ist also unnmöglich in Ruhe zuschlafen. Mit meiner alten Schaumstoff Matratze hatte ich dieses Problem nicht. Es liegt leider an dieser Federkernmatratze.
(Ich wohne mit anderen Menschen, die herumgehen, aber wie gesagt, hat bis dato nie gestört)
Prinzipiell liege ich sehr gut drauf

Fazit: für mich als Seitenschläfer (eher breite schultern, schmales Becken) liegt es sich sehr gut drauf, und wenn's leise ist auch gut schlafen
jedoch wenn Leute gehen, oder man vl in einer WG lebt rate ich ab- da wie geschrieben die Matratze wie ein riesiger Resonanzkörper funktioniert; Susanne: 5 stars - Super Beratung, gute Qualität. Wir sind sehr zufrieden!; Gerhard: 5 stars - Sehr gut"
VESTMARKA,149.0,https://www.ikea.com/at/de/p/vestmarka-federkernmatratze-mittelfest-hellblau-70451287/,VESTMARKA Federkernmatratze - mittelfest/hellblau 140x200 cm. Eine einzelne Federschicht trägt zu einer gleichmäßigen und stabilen Liegefläche bei. Eine dicke Schicht aus Schaumstoff sorgt für gut gepolsterten Komfort. Die Matratze ist gerollt verpackt und so leichter nach Hause zu transportieren.,
ÅFJÄLL,89.0,https://www.ikea.com/at/de/p/afjaell-schaummatratze-mittelfest-weiss-40568646/,ÅFJÄLL Schaummatratze - mittelfest/weiß 90x200 cm. Zwei Schaumstoffschichten garantieren beste Unterstützung und Schlafkomfort. Eine Wattierungsschicht im Bezug sorgt für zusätzliche Polsterung. Der Bezug fühlt sich angenehm weich an. Der passende Federholzrahmen ist separat erhältlich.,"Dragana: 1 stars - Definitiv das schlechteste IKEA Produkt, das ich je gekauft habe. Diese 12 cm Stärke haben unsere zwei Matratzen nie erreicht. Außerdem rutscht die obere Matratze (wurden zusammen mit dem HEMNES Tagesbettgestell gekauft) ständig weg, das nervt. ; Anna: 4 stars - gut; Eveline: 5 stars - Gute Matratze"
